# Time-averaged data for fix xyArea
# TimeStep v_xyArea
25730 4457.27
25740 4456.32
25750 4457.53
25760 4457.39
25770 4456.65
25780 4457.77
25790 4456.91
25800 4457.7
25810 4457.2
25820 4457.27
25830 4457.28
25840 4457.95
25850 4457.9
25860 4458.37
25870 4459.12
25880 4459.82
25890 4459.15
25900 4457.57
25910 4457.16
25920 4456.43
25930 4456.38
25940 4456.14
25950 4455.11
25960 4454.29
25970 4455.05
25980 4454.72
25990 4454.31
26000 4453.97
26010 4455.1
26020 4456.83
26030 4457.91
26040 4458.33
26050 4457.48
26060 4457.32
26070 4457.4
26080 4458.46
26090 4460.19
26100 4459.2
26110 4458.16
26120 4457.78
26130 4457.24
26140 4458.04
26150 4459.98
26160 4460.47
26170 4460.29
26180 4459.82
26190 4459.81
26200 4459.9
26210 4459.82
26220 4460.79
26230 4460.96
26240 4461.36
26250 4462.32
26260 4461.7
26270 4462.34
26280 4463.4
26290 4462.36
26300 4461.05
26310 4460.04
26320 4461
26330 4461.13
26340 4460.87
26350 4461.88
26360 4462.05
26370 4462.09
26380 4461.43
26390 4462.86
26400 4463.06
26410 4463.08
26420 4461.88
26430 4460.74
26440 4459.72
26450 4459.21
26460 4459.17
26470 4457.11
26480 4456.08
26490 4455.79
26500 4454.28
26510 4453.19
26520 4452.67
26530 4453.18
26540 4453.37
26550 4453.84
26560 4452.39
26570 4452
26580 4452.08
26590 4452.42
26600 4451.7
26610 4452.71
26620 4453.62
26630 4453.24
26640 4452.86
26650 4453.17
26660 4452.26
26670 4451.64
26680 4452.33
26690 4452.34
26700 4451
26710 4449.76
26720 4449.7
26730 4451.63
26740 4452.97
26750 4451.91
26760 4451.04
26770 4450.27
26780 4450.7
26790 4451.49
26800 4452.23
26810 4451.85
26820 4452.52
26830 4452.54
26840 4450.95
26850 4450.61
26860 4449.35
26870 4448.47
26880 4448.5
26890 4448.32
26900 4447.9
26910 4447.83
26920 4447.28
26930 4446.28
26940 4446.86
26950 4448.14
26960 4448.41
26970 4447.75
26980 4448.24
26990 4448.65
27000 4448.76
27010 4449.4
27020 4448.8
27030 4449.23
27040 4448.96
27050 4447.83
27060 4448.11
27070 4448.7
27080 4448.98
27090 4448.86
27100 4447.55
27110 4447.65
27120 4448.03
27130 4446.69
27140 4446.27
27150 4445.11
27160 4445.65
27170 4445
27180 4444.42
27190 4445.01
27200 4444.42
27210 4443.51
27220 4442.89
27230 4442.33
27240 4440.66
27250 4440.19
27260 4438.85
27270 4438.82
27280 4438.6
27290 4439.47
27300 4439.08
27310 4439.04
27320 4437.71
27330 4436.49
27340 4434.63
27350 4433.79
